resource_id,fte_assigned,billable_hours,bench_time,overallocated
168,186.78,20,70.25,0
169,387.91,39,302.47,1
170,476.54,39,401.46,1
171,209.45,20,148.02,0
172,353.1,15,38.51,0
173,218.68,17,397.57,1
174,70.08,32,316.7,0
175,93.04,51,62.84,0
176,427.22,4,175.25,1
177,234.22,55,372.27,1
178,181.15,40,301.74,0
179,168.21,23,468.06,1
180,180.18,10,103.48,0
181,153.91,25,118.5,0
182,397.54,9,54.86,0
183,354.9,18,329.41,1
184,302.02,40,357.87,1
185,398.42,1,195.09,1
186,64.65,31,440.46,0
187,420.64,15,381.3,1
188,129.17,25,258.75,0
189,65.62,45,333.97,0
190,266.06,34,176.4,0
191,187.91,28,396.7,1
192,359.21,40,73.64,0
193,379.78,41,115.05,0
194,423.77,13,436.76,1
195,98.4,32,430.78,0
196,332.51,33,37.77,0
197,177.39,37,272.35,0
198,338.15,7,318.64,1
199,367.5,56,182.91,1
200,412.86,15,303.32,1
201,222.9,27,414.37,1
202,255.51,45,399.97,1
203,288.59,50,346.18,1
204,274.56,3,479.24,1
205,407.44,17,87.41,0
206,175.48,32,342.58,0
207,425.73,18,60.72,0
208,85.77,51,93.73,0
209,362.94,26,172.56,0
210,366.81,33,140.03,0
211,301.27,35,282.38,1
212,137.07,10,256.56,0
213,308.25,9,271.33,1
214,114.09,22,401.34,0
215,34.57,35,133.05,0
216,384.84,25,195.83,1
217,210.93,31,320.38,0
218,127.41,23,269.09,0
219,361.69,26,10.68,0
220,189.29,16,305.47,0
221,290.23,47,430.51,1
222,162.42,42,433.13,1
223,78.3,19,471.8,0
224,115.65,51,191.87,0
225,148.5,46,470.58,1
226,258.22,39,213.95,0
227,328.78,51,58.31,0
228,483.32,54,391.09,1
229,300.07,39,447.75,1
230,483.46,36,303.74,1
231,91.86,29,30.09,0
232,51.09,10,31.13,0
233,59.08,25,179.23,0
234,206.97,58,259.63,0
235,193.68,45,294.18,0
236,398.16,9,438.45,1
237,24.97,40,41.76,0
238,300.56,25,380.26,1
239,487.24,6,240.57,1
240,179.29,25,279.94,0
241,267.93,20,123.97,0
242,314.66,24,109.2,0
243,311.17,58,212.0,0
244,276.17,31,480.44,1
245,212.89,23,327.63,0
246,202.58,12,354.4,0
247,72.06,17,293.68,0
248,399.97,9,58.6,0
249,459.65,5,243.8,1
250,90.6,40,203.1,0
251,85.88,34,423.54,0
252,497.05,12,355.64,1
253,12.65,30,293.91,0
254,422.07,46,326.37,1
255,479.65,16,90.25,0
256,374.14,9,219.26,1
257,135.26,56,32.06,0
258,389.94,42,449.1,1
259,310.92,59,100.36,0
260,364.57,17,317.35,1
261,249.14,25,334.6,1
262,157.89,33,96.96,0
263,466.7,49,290.39,1
264,285.25,54,396.52,1
265,177.78,18,447.47,1
266,100.56,56,376.98,0
267,341.3,16,434.28,1
268,65.21,28,432.72,0
269,297.35,25,258.32,0
270,267.25,49,177.72,0
271,486.38,32,390.59,1
272,413.04,29,326.94,1
273,171.79,44,366.33,0
274,240.21,35,362.98,1
275,491.79,50,387.39,1
276,416.89,9,365.91,1
277,54.74,6,218.7,0
278,360.22,10,401.03,1
279,391.45,34,185.08,1
280,498.56,14,471.5,1
281,409.54,37,373.57,1
282,468.8,44,68.17,0
283,481.08,29,274.1,1
284,80.93,27,57.93,0
285,463.96,10,369.45,1
286,25.58,11,198.97,0
287,342.44,27,454.23,1
288,426.55,54,91.06,0
289,205.11,27,30.64,0
290,429.8,15,201.84,1
291,338.15,54,142.6,0
292,329.53,28,352.77,1
293,299.75,40,476.97,1
294,82.15,16,369.34,0
295,488.04,36,293.31,1
296,346.62,19,72.51,0
297,430.27,31,487.55,1
298,175.28,14,224.77,0
299,80.6,4,406.51,0
300,345.84,40,90.0,0
301,114.98,46,368.07,0
302,378.33,23,490.57,1
303,312.81,26,347.7,1
304,452.99,31,390.9,1
305,440.38,12,143.64,1
306,178.04,24,97.94,0
307,132.03,58,351.12,0
308,24.3,24,495.91,0
309,271.33,40,346.85,1
310,16.58,39,123.61,0
311,252.62,51,137.28,0
312,177.13,57,209.29,0
313,170.62,8,305.01,0
314,436.1,25,23.65,0
315,379.37,9,286.97,1
316,336.54,16,217.31,0
317,225.23,41,82.14,0
318,290.48,12,460.17,1
319,306.93,16,147.38,0
320,159.93,30,355.73,0
321,407.13,19,236.93,1
322,63.86,46,258.81,0
323,56.65,21,484.51,0
324,29.21,50,138.69,0
325,458.16,33,392.67,1
326,153.71,29,60.21,0
327,47.78,41,240.94,0
328,316.18,10,226.64,0
329,324.37,51,34.13,0
330,112.44,43,323.92,0
331,487.7,1,270.24,1
332,123.56,16,217.0,0
333,216.9,51,239.63,0
334,288.17,7,326.43,1
335,340.37,48,411.44,1
336,204.63,13,140.98,0
337,103.57,38,99.39,0
338,220.27,35,333.75,1
339,232.0,57,349.29,1
340,345.64,24,91.92,0
341,471.89,49,276.94,1
342,478.79,46,473.11,1
343,482.07,50,489.33,1
344,236.62,34,340.98,1
345,113.26,23,430.81,0
346,273.53,22,251.06,0
347,172.5,47,217.71,0
348,246.94,12,267.32,0
349,302.22,40,41.27,0
350,366.07,51,342.83,1
351,300.12,11,374.12,1
352,164.9,11,165.32,0
353,497.76,5,250.88,1
354,185.06,58,137.56,0
355,493.98,37,114.18,1
356,128.41,29,402.32,0
357,125.12,17,88.72,0
358,405.1,36,472.01,1
359,163.73,25,322.56,0
360,19.5,57,120.63,0
361,200.85,9,498.34,1
362,488.8,54,402.42,1
363,27.18,41,73.9,0
364,187.85,24,165.58,0
365,266.1,17,328.83,1
366,316.27,56,311.53,1
367,140.15,49,174.97,0
368,381.36,25,389.06,1
369,340.54,27,50.12,0
370,447.75,8,348.63,1
371,482.65,58,47.82,1
372,219.42,6,370.87,1
373,68.29,50,458.19,0
374,97.27,42,259.31,0
375,359.9,32,131.33,0
376,230.56,31,119.97,0
377,276.18,20,181.83,0
378,497.7,54,126.37,1
379,386.82,43,437.85,1
380,144.54,32,45.31,0
381,489.97,33,119.21,1
382,165.49,47,399.68,1
383,382.04,40,482.68,1
384,189.84,57,218.73,0
385,366.11,9,96.92,0
386,241.51,59,206.46,0
387,243.93,55,375.31,1
388,191.96,5,414.59,1
389,265.97,16,256.72,0
390,488.37,58,356.95,1
391,98.02,59,394.48,0
392,437.01,31,480.89,1
393,16.48,6,75.65,0
394,103.18,25,362.22,0
395,441.74,9,295.71,1
396,459.98,49,188.41,1
397,173.89,18,427.87,1
398,115.78,47,62.2,0
399,358.86,35,318.23,1
400,401.46,51,107.03,0
401,60.26,42,40.19,0
402,276.53,37,66.59,0
403,96.72,20,290.02,0
404,296.45,39,107.54,0
405,380.87,14,429.2,1
406,154.6,38,256.21,0
407,436.64,7,368.25,1
408,57.58,53,453.85,0
409,103.73,32,479.9,1
410,19.99,32,446.99,0
411,483.02,30,145.58,1
412,269.75,2,485.05,1
413,404.98,47,13.79,0
414,405.3,2,378.72,1
415,335.63,19,184.16,0
416,406.35,20,175.57,1
417,196.25,17,98.02,0
418,169.14,1,250.68,0
419,399.03,29,428.56,1
420,181.35,3,364.69,0
421,152.48,58,434.63,1
422,369.71,12,460.35,1
423,156.57,22,472.42,1
424,400.48,2,275.19,1
425,482.5,43,186.91,1
426,108.63,32,242.41,0
427,115.2,47,150.72,0
428,186.98,49,275.91,0
429,16.89,55,55.62,0
430,62.53,58,225.9,0
431,164.75,58,306.23,0
432,334.6,44,171.81,0
433,390.38,53,415.9,1
434,325.65,34,489.9,1
435,329.01,58,234.13,1
436,397.19,38,320.07,1
437,167.91,12,383.85,0
438,306.15,31,373.01,1
439,435.78,5,168.94,1
440,67.46,35,218.33,0
441,327.79,19,415.17,1
442,236.24,23,122.36,0
443,236.7,42,80.85,0
444,250.42,4,465.23,1
445,216.62,57,376.51,1
446,368.44,17,323.38,1
447,171.12,43,483.96,1
448,128.75,9,41.02,0
449,263.12,14,386.07,1
450,398.58,18,39.9,0
451,420.49,41,399.24,1
452,120.05,36,73.82,0
453,197.72,40,157.79,0
454,133.3,28,138.09,0
455,13.31,55,24.69,0
456,162.63,46,456.65,1
457,141.28,56,412.85,1
458,437.59,57,480.53,1
459,121.01,35,265.66,0
460,499.2,18,355.13,1
461,51.9,44,213.71,0
462,10.58,48,178.91,0
463,391.87,3,425.62,1
464,128.38,43,17.51,0
465,95.51,45,259.91,0
466,473.3,48,238.53,1
467,454.69,7,73.86,0
468,161.69,52,57.35,0
469,230.74,38,214.67,0
470,101.63,43,489.11,1
471,334.75,50,168.03,0
472,497.18,44,181.31,1
473,48.2,9,379.17,0
474,13.9,7,60.62,0
475,22.5,15,416.43,0
476,333.13,33,222.27,1
477,180.77,31,443.01,1
478,487.25,27,190.95,1
479,454.81,28,345.67,1
480,77.57,3,33.31,0
481,489.09,14,452.24,1
482,447.19,28,74.37,0
483,221.85,52,128.77,0
484,326.29,53,232.76,1
485,291.17,6,355.57,1
486,287.94,39,367.02,1
487,93.63,19,175.33,0
488,440.69,10,439.96,1
489,47.82,7,12.67,0
490,430.35,42,390.58,1
491,22.72,5,296.79,0
492,374.41,31,466.57,1
493,442.11,42,54.41,0
494,456.99,4,455.73,1
495,315.71,16,363.6,1
496,76.1,1,367.37,0
497,241.0,26,66.23,0
498,159.54,25,223.43,0
499,499.46,32,213.9,1
500,28.28,37,190.67,0
501,298.06,10,204.94,0
502,151.55,52,357.43,0
503,143.28,51,374.21,0
504,55.23,8,457.33,0
505,83.14,27,153.44,0
506,380.84,49,29.55,0
507,296.28,45,329.63,1
508,194.89,12,332.53,0
509,374.69,19,496.57,1
510,127.15,21,441.0,1
511,282.71,19,92.43,0
512,307.03,7,224.24,0
513,72.12,30,119.47,0
514,465.64,25,417.77,1
515,174.07,9,322.33,0
516,57.25,12,161.19,0
517,104.18,15,233.41,0
518,301.47,44,483.7,1
519,361.53,20,434.53,1
520,228.35,47,229.29,0
521,86.42,53,379.06,0
522,360.79,36,198.23,1
523,385.78,1,122.1,0
524,264.8,34,425.0,1
525,182.16,23,260.36,0
526,360.12,10,263.02,1
527,112.87,9,324.87,0
528,53.87,55,197.56,0
529,210.91,33,407.73,1
530,469.41,59,431.64,1
531,124.26,32,307.86,0
532,107.06,29,398.61,0
533,105.48,18,360.45,0
534,423.45,57,389.55,1
535,269.27,53,446.84,1
536,436.5,14,306.22,1
537,384.34,19,63.48,0
538,229.78,2,377.38,1
539,385.04,27,231.59,1
540,394.91,56,180.21,1
541,436.13,54,366.17,1
542,283.45,4,391.75,1
543,413.82,46,201.26,1
544,282.13,10,38.34,0
545,183.86,54,136.84,0
546,419.77,1,349.95,1
547,145.76,23,462.13,1
548,37.92,45,150.29,0
549,234.1,43,30.61,0
550,286.97,14,427.0,1
551,103.82,43,82.2,0
552,431.7,15,217.7,1
553,186.85,29,336.5,0
554,162.86,11,242.67,0
555,464.56,26,239.7,1
556,104.69,3,466.43,0
557,114.72,3,106.79,0
558,169.55,53,268.03,0
559,429.23,41,246.64,1
560,367.14,35,107.34,0
561,433.27,35,98.68,0
562,212.0,32,258.84,0
563,368.11,36,488.29,1
564,224.0,27,395.47,1
565,134.88,15,115.29,0
566,86.91,58,103.58,0
567,469.05,55,479.28,1
568,329.94,12,256.81,1
569,202.17,14,165.58,0
570,55.81,8,64.45,0
571,388.67,47,90.61,0
572,118.26,39,398.93,0
573,305.43,32,150.17,0
574,282.38,9,159.13,0
575,464.48,58,135.51,1
576,445.45,15,200.82,1
577,487.55,46,55.84,1
578,295.12,32,158.33,0
579,346.4,6,499.04,1
580,79.91,24,53.39,0
581,342.5,5,479.64,1
582,445.03,34,342.78,1
583,18.99,59,291.68,0
584,342.69,22,289.58,1
585,311.74,53,80.38,0
586,443.74,26,489.15,1
587,427.09,17,26.0,0
588,262.16,32,37.23,0
589,186.15,19,143.25,0
590,288.98,27,261.29,0
591,368.2,18,100.81,0
592,273.17,30,266.17,0
593,422.22,15,490.71,1
594,189.03,20,338.85,0
595,391.69,21,427.11,1
596,239.41,15,126.94,0
597,185.17,45,220.97,0
598,271.16,32,431.19,1
599,421.83,49,58.23,0
600,379.28,1,411.29,1
601,275.32,51,299.54,1
602,318.76,9,79.31,0
603,47.59,43,428.72,0
604,411.5,41,132.09,0
605,482.92,23,367.54,1
606,430.35,4,417.38,1
607,448.19,3,158.02,1
608,121.12,40,450.03,1
609,265.09,28,474.0,1
610,303.73,57,168.74,0
611,387.83,37,192.07,1
612,491.77,13,297.55,1
613,286.81,18,399.63,1
614,141.11,21,144.47,0
615,481.6,54,165.96,1
616,158.25,38,59.97,0
617,311.63,9,52.67,0
618,329.8,36,60.98,0
619,69.96,9,40.23,0
620,485.87,12,491.31,1
621,201.5,57,414.49,1
622,229.91,34,487.58,1
623,50.51,43,366.34,0
624,35.99,19,266.64,0
625,193.27,12,404.58,1
626,478.16,24,124.9,1
627,475.28,58,79.0,1
628,217.24,38,365.88,1
629,456.37,23,400.75,1
630,311.91,3,169.51,0
631,328.45,31,312.72,1
632,184.5,38,81.91,0
633,461.26,30,372.51,1
634,92.86,58,303.51,0
635,119.12,17,456.86,1
636,225.2,2,89.93,0
637,109.84,9,464.29,0
638,210.87,11,280.63,0
639,71.08,45,462.41,0
640,108.19,41,229.48,0
641,235.32,20,285.58,0
642,213.26,6,446.8,1
643,284.04,3,16.68,0
644,395.53,32,480.32,1
645,218.78,49,401.18,1
646,446.56,29,489.21,1
647,163.48,16,122.86,0
648,361.17,32,85.31,0
649,173.46,44,240.13,0
650,298.17,57,285.34,1
651,190.62,48,269.53,0
652,499.52,36,321.67,1
653,27.32,45,129.22,0
654,196.68,15,331.03,0
655,222.31,42,131.98,0
656,350.21,3,179.81,0
657,439.39,38,385.5,1
658,487.46,9,61.36,0
659,284.36,21,47.29,0
660,250.86,40,352.8,1
661,458.12,6,36.54,0
662,333.46,25,32.09,0
663,130.29,3,425.96,0
664,475.52,39,475.76,1
665,194.39,55,217.66,0
666,213.68,43,114.18,0
667,412.28,49,24.03,0
668,56.78,54,450.89,0
669,498.27,12,205.02,1
670,322.77,40,381.93,1
671,360.56,54,452.24,1
672,392.7,22,421.25,1
673,297.9,57,280.85,1
674,409.66,27,77.84,0
675,449.16,27,315.0,1
676,441.61,44,463.37,1
677,332.47,56,477.24,1
678,48.48,5,185.43,0
679,231.79,5,31.49,0
680,220.62,51,486.32,1
681,182.19,27,313.39,0
682,362.04,25,201.89,1
683,152.39,49,450.27,1
684,290.79,38,314.18,1
685,443.88,58,117.92,1
686,304.16,29,443.3,1
687,387.24,22,177.54,1
688,232.55,39,447.32,1
689,83.13,39,64.43,0
690,361.14,2,480.44,1
691,397.1,16,489.04,1
692,459.92,29,300.56,1
693,291.43,39,376.28,1
694,204.21,58,492.12,1
695,448.1,44,33.2,0
696,446.73,6,17.09,0
697,159.44,46,155.8,0
698,426.21,54,14.21,0
699,98.85,12,452.32,0
700,302.2,48,162.32,0
701,94.95,27,325.93,0
702,146.8,2,71.75,0
703,99.52,33,183.97,0
704,286.84,39,67.17,0
705,298.35,3,156.62,0
706,490.05,33,485.2,1
707,110.55,27,352.74,0
708,355.13,47,378.19,1
709,416.58,11,128.15,0
710,437.0,30,341.15,1
711,32.97,2,186.21,0
712,106.27,5,237.04,0
713,175.71,56,389.84,1
714,276.8,7,174.92,0
715,198.23,3,232.8,0
716,481.06,26,467.55,1
717,343.95,9,447.55,1
718,142.33,20,417.45,0
719,491.0,19,22.78,0
720,409.95,50,175.55,1
721,392.6,35,418.5,1
722,185.26,32,438.28,1
723,455.48,40,93.77,1
724,365.63,42,422.71,1
725,46.92,55,190.97,0
726,401.76,7,93.91,0
727,481.76,2,332.88,1
728,364.98,31,62.65,0
729,267.51,42,171.06,0
730,469.46,35,58.46,0
731,248.55,11,355.11,1
732,345.67,39,33.75,0
733,478.59,11,400.95,1
734,159.88,1,379.97,0
735,452.87,50,316.3,1
736,190.83,4,110.92,0
737,324.59,6,261.56,1
738,383.95,46,285.79,1
739,312.78,36,70.83,0
740,347.74,6,384.51,1
741,201.25,1,461.68,1
742,252.36,36,10.33,0
743,413.21,12,60.29,0
744,470.88,52,311.43,1
745,14.78,31,163.11,0
746,271.36,59,441.86,1
747,146.78,8,344.74,0
748,328.63,44,423.92,1
749,112.35,14,471.1,1
750,31.68,26,87.47,0
751,73.52,50,70.95,0
752,439.33,20,126.22,0
753,157.5,43,296.36,0
754,221.65,30,330.62,0
755,25.09,17,429.31,0
756,366.73,6,264.86,1
757,225.39,44,292.1,0
758,453.1,51,202.03,1
759,145.43,1,111.28,0
760,53.58,57,305.79,0
761,348.47,4,50.63,0
762,272.77,28,251.95,0
763,94.3,52,189.98,0
764,67.6,39,41.55,0
765,440.34,4,13.5,0
766,240.61,26,234.07,0
767,47.35,44,305.25,0
768,10.54,8,56.53,0
769,490.27,1,331.57,1
770,326.65,41,327.91,1
771,122.94,18,318.62,0
772,414.27,59,158.59,1
773,471.99,32,182.49,1
774,330.06,10,99.76,0
775,60.76,26,33.11,0
776,416.81,45,85.25,0
777,495.72,43,476.1,1
778,220.17,24,65.46,0
779,377.9,3,320.64,1
780,288.37,15,37.02,0
781,353.91,10,357.74,1
782,361.23,13,52.79,0
783,385.69,3,14.64,0
784,122.22,28,231.13,0
785,307.64,42,187.58,0
786,194.13,38,379.14,1
787,100.02,14,409.86,0
788,452.76,55,472.86,1
789,492.57,37,313.52,1
790,101.59,53,374.78,0
791,32.49,24,295.43,0
792,474.72,42,269.63,1
793,143.89,28,221.57,0
794,373.3,18,222.54,1
795,151.33,49,315.65,0
796,304.49,6,263.97,0
797,326.41,6,350.03,1
798,281.82,51,370.54,1
799,455.25,21,212.72,1
800,82.09,3,284.9,0
